MDCｺｰﾄﾞ,分類ｺｰﾄﾞ,対応ｺｰﾄﾞ,処置1ﾌﾗｸﾞ,手術との組み合わせ条件,処置等（１）,,処置（２）,,変更区分,有効期間,,更新日
16,0200,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
16,0200,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
16,0200,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
16,0200,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
16,0250,1,1,,眼球内容除去術,K239,,,0,20240601,99999999,00000000
16,0250,1,1,,眼球摘出術,K241,,,0,20240601,99999999,00000000
16,0250,1,1,,眼球摘出及び組織又は義眼台充填術,K245,,,0,20240601,99999999,00000000
16,0250,1,1,,角膜・強膜縫合術,K246,,,0,20240601,99999999,00000000
16,0250,1,1,,硝子体注入・吸引術,K278,,,0,20240601,99999999,00000000
16,0250,1,1,,硝子体切除術,K279,,,0,20240601,99999999,00000000
16,0250,1,1,,硝子体茎顕微鏡下離断術　網膜付着組織を含むもの,K2801,,,0,20240601,99999999,00000000
16,0250,1,1,,硝子体茎顕微鏡下離断術　その他のもの,K2802,,,0,20240601,99999999,00000000
16,0250,1,1,,網膜付着組織を含む硝子体切除術（眼内内視鏡を用いるもの）,K280-2,,,0,20240601,99999999,00000000
16,0480,1,2,,大動脈バルーンパンピング法（ＩＡＢＰ法）（１日につき）　初日,K6001,,,0,20240601,99999999,00000000
16,0480,1,2,,大動脈バルーンパンピング法（ＩＡＢＰ法）（１日につき）　２日目以降,K6002,,,0,20240601,99999999,00000000
16,0480,1,2,,経皮的心肺補助法（１日につき）　初日,K6021,,,0,20240601,99999999,00000000
16,0480,1,2,,経皮的心肺補助法（１日につき）　２日目以降,K6022,,,0,20240601,99999999,00000000
16,0480,1,2,,経皮的循環補助法（ポンプカテーテルを用いたもの）（１日につき）　初日,K602-21,,,0,20240601,99999999,00000000
16,0480,1,2,,経皮的循環補助法（ポンプカテーテルを用いたもの）（１日につき）　２日目以降,K602-22,,,0,20240601,99999999,00000000
16,0480,1,2,,補助人工心臓（１日につき）　初日,K6031,,,0,20240601,99999999,00000000
16,0480,1,2,,補助人工心臓（１日につき）　２日目以降３０日目まで,K6032,,,0,20240601,99999999,00000000
16,0480,1,2,,補助人工心臓（１日につき）　３１日目以降,K6033,,,0,20240601,99999999,00000000
16,0510,1,2,,血管塞栓術（頭部、胸腔、腹腔内血管等）　止血術,K6151,,,0,20240601,99999999,00000000
16,0510,1,2,,血管塞栓術（頭部、胸腔、腹腔内血管等）　選択的動脈化学塞栓術,K6152,,,0,20240601,99999999,00000000
16,0510,1,2,,血管塞栓術（頭部、胸腔、腹腔内血管等）　門脈塞栓術（開腹によるもの）,K6153,,,0,20240601,99999999,00000000
16,0510,1,2,,血管塞栓術（頭部、胸腔、腹腔内血管等）　その他のもの,K6154,,,0,20240601,99999999,00000000
16,0590,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
16,0590,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
16,0590,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
16,0590,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
16,0590,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
16,0590,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
16,0590,1,2,,自家遊離複合組織移植術（顕微鏡下血管柄付きのもの）,K020,,,0,20240601,99999999,00000000
16,0590,1,2,,組織拡張器による再建手術（一連につき）　その他の場合,K0222,,,0,20240601,99999999,00000000
16,0590,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
16,0590,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
16,0590,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
16,0590,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
16,0590,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
16,0590,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
16,0590,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
16,0590,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
16,0600,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
16,0600,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
16,0600,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
16,0600,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
16,0600,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
16,0600,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
16,0600,1,2,,自家遊離複合組織移植術（顕微鏡下血管柄付きのもの）,K020,,,0,20240601,99999999,00000000
16,0600,1,2,,組織拡張器による再建手術（一連につき）　その他の場合,K0222,,,0,20240601,99999999,00000000
16,0600,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
16,0600,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
16,0600,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
16,0600,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
16,0600,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
16,0600,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
16,0600,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
16,0600,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
16,0610,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
16,0610,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
16,0610,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
16,0610,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
16,0610,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
16,0610,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
16,0610,1,2,,自家遊離複合組織移植術（顕微鏡下血管柄付きのもの）,K020,,,0,20240601,99999999,00000000
16,0610,1,2,,組織拡張器による再建手術（一連につき）　その他の場合,K0222,,,0,20240601,99999999,00000000
16,0610,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
16,0610,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
16,0610,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
16,0610,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
16,0610,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
16,0610,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
16,0610,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
16,0610,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
16,0620,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
16,0620,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
16,0620,1,2,,関節鏡下自家骨軟骨移植術,K059-2,,,0,20240601,99999999,00000000
16,0620,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
16,0620,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
16,0620,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
16,0640,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
16,0640,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
16,0640,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
16,0640,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
16,0640,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
16,0640,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
16,0640,1,2,,自家遊離複合組織移植術（顕微鏡下血管柄付きのもの）,K020,,,0,20240601,99999999,00000000
16,0640,1,2,,組織拡張器による再建手術（一連につき）　その他の場合,K0222,,,0,20240601,99999999,00000000
16,0640,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
16,0640,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
16,0640,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
16,0640,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
16,0640,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
16,0640,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
16,0640,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
16,0640,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
16,0650,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
16,0650,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
16,0650,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
16,0650,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
16,0650,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
16,0650,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
16,0650,1,2,,自家遊離複合組織移植術（顕微鏡下血管柄付きのもの）,K020,,,0,20240601,99999999,00000000
16,0650,1,2,,組織拡張器による再建手術（一連につき）　その他の場合,K0222,,,0,20240601,99999999,00000000
16,0650,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
16,0650,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
16,0650,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
16,0650,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
16,0650,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
16,0650,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
16,0650,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
16,0650,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
16,0660,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
16,0660,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
16,0660,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
16,0660,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
16,0660,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
16,0660,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
16,0660,1,2,,自家遊離複合組織移植術（顕微鏡下血管柄付きのもの）,K020,,,0,20240601,99999999,00000000
16,0660,1,2,,組織拡張器による再建手術（一連につき）　その他の場合,K0222,,,0,20240601,99999999,00000000
16,0660,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
16,0660,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
16,0660,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
16,0660,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
16,0660,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
16,0660,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
16,0660,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
16,0660,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
16,0690,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
16,0690,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
16,0690,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
16,0690,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
16,0690,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
16,0700,1,1,,超音波骨折治療法（一連につき）,K047-3,,,0,20240601,99999999,00000000
16,0710,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
16,0710,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
16,0710,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
16,0710,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
16,0710,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
16,0720,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
16,0720,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
16,0720,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
16,0720,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
16,0720,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
16,0720,1,1,,超音波骨折治療法（一連につき）,K047-3,,,0,20240601,99999999,00000000
16,0730,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
16,0730,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
16,0730,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
16,0730,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
16,0730,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
16,0740,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
16,0740,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
16,0740,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
16,0740,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
16,0740,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
16,0740,1,1,,超音波骨折治療法（一連につき）,K047-3,,,0,20240601,99999999,00000000
16,0750,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
16,0750,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
16,0750,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
16,0750,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
16,0750,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
16,0760,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
16,0760,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
16,0760,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
16,0760,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
16,0760,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
16,0760,1,1,,超音波骨折治療法（一連につき）,K047-3,,,0,20240601,99999999,00000000
16,0770,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
16,0770,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
16,0770,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
16,0770,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
16,0770,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
16,0770,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
16,0770,1,2,,自家遊離複合組織移植術（顕微鏡下血管柄付きのもの）,K020,,,0,20240601,99999999,00000000
16,0770,1,2,,組織拡張器による再建手術（一連につき）　その他の場合,K0222,,,0,20240601,99999999,00000000
16,0770,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
16,0770,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
16,0770,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
16,0770,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
16,0770,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
16,0770,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
16,0770,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
16,0770,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
16,0770,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
16,0770,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
16,0770,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
16,0770,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
16,0770,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
16,0770,1,1,,超音波骨折治療法（一連につき）,K047-3,,,0,20240601,99999999,00000000
16,0780,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
16,0780,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
16,0780,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
16,0780,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
16,0780,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
16,0780,1,1,,超音波骨折治療法（一連につき）,K047-3,,,0,20240601,99999999,00000000
16,0790,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
16,0790,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
16,0790,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
16,0790,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
16,0790,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
16,0790,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
16,0790,1,2,,自家遊離複合組織移植術（顕微鏡下血管柄付きのもの）,K020,,,0,20240601,99999999,00000000
16,0790,1,2,,組織拡張器による再建手術（一連につき）　その他の場合,K0222,,,0,20240601,99999999,00000000
16,0790,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
16,0790,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
16,0790,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
16,0790,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
16,0790,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
16,0790,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
16,0790,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
16,0790,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
16,0790,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
16,0790,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
16,0790,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
16,0790,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
16,0790,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
16,0800,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
16,0800,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
16,0800,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
16,0800,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
16,0800,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
16,0800,1,1,,超音波骨折治療法（一連につき）,K047-3,,,0,20240601,99999999,00000000
16,0810,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
16,0810,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
16,0810,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
16,0810,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
16,0810,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
16,0810,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
16,0810,1,2,,自家遊離複合組織移植術（顕微鏡下血管柄付きのもの）,K020,,,0,20240601,99999999,00000000
16,0810,1,2,,組織拡張器による再建手術（一連につき）　その他の場合,K0222,,,0,20240601,99999999,00000000
16,0810,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
16,0810,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
16,0810,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
16,0810,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
