MDCｺｰﾄﾞ,分類ｺｰﾄﾞ,値,手術フラグ,年齢，出生時体重別の値,対応ｺｰﾄﾞ,手術１,,手術２,,手術３,,手術４,,手術５,,変更区分,有効期間,,更新日
12,0070,,02,,02,経皮的卵巣嚢腫内容排除術,K885-2,,,,,,,,,0,20240601,99999999,00000000
12,0070,,02,,02,卵巣部分切除術（腟式を含む。）　腹腔鏡によるもの,K8872,,,,,,,,,0,20240601,99999999,00000000
12,0070,,02,,02,卵管結紮術（腟式を含む。）（両側）　腹腔鏡によるもの,K887-22,,,,,,,,,0,20240601,99999999,00000000
12,0070,,02,,02,卵管口切開術　腹腔鏡によるもの,K887-32,,,,,,,,,0,20240601,99999999,00000000
12,0070,,02,,02,腹腔鏡下多嚢胞性卵巣焼灼術,K887-4,,,,,,,,,0,20240601,99999999,00000000
12,0070,,02,,02,子宮附属器腫瘍摘出術（両側）　腹腔鏡によるもの,K8882,,,,,,,,,0,20240601,99999999,00000000
12,0070,,02,,02,卵管全摘除術、卵管腫瘤全摘除術、子宮卵管留血腫手術（両側）　腹腔鏡によるもの,K888-22,,,,,,,,,0,20240601,99999999,00000000
12,0070,,01,,01,子宮腟上部切断術,K876,,,,,,,,,0,20240601,99999999,00000000
12,0070,,01,,01,腹腔鏡下子宮腟上部切断術,K876-2,,,,,,,,,0,20240601,99999999,00000000
12,0070,,01,,01,子宮全摘術,K877,,,,,,,,,0,20240601,99999999,00000000
12,0070,,01,,01,広靱帯内腫瘍摘出術,K878,,,,,,,,,0,20240601,99999999,00000000
12,0070,,01,,01,腹腔鏡下広靱帯内腫瘍摘出術,K878-2,,,,,,,,,0,20240601,99999999,00000000
12,0070,,01,,01,卵巣部分切除術（腟式を含む。）　開腹によるもの,K8871,,,,,,,,,0,20240601,99999999,00000000
12,0070,,01,,01,卵管結紮術（腟式を含む。）（両側）　開腹によるもの,K887-21,,,,,,,,,0,20240601,99999999,00000000
12,0070,,01,,01,卵管口切開術　開腹によるもの,K887-31,,,,,,,,,0,20240601,99999999,00000000
12,0070,,01,,01,子宮附属器腫瘍摘出術（両側）　開腹によるもの,K8881,,,,,,,,,0,20240601,99999999,00000000
12,0070,,01,,01,卵管全摘除術、卵管腫瘤全摘除術、子宮卵管留血腫手術（両側）　開腹によるもの,K888-21,,,,,,,,,0,20240601,99999999,00000000
12,0080,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
12,0080,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
12,0080,,03,,97,皮膚、皮下腫瘍摘出術（露出部以外）　長径３センチメートル未満,K0061,,,,,,,,,0,20240601,99999999,00000000
12,0080,,03,,97,皮膚、皮下腫瘍摘出術（露出部以外）　長径３センチメートル以上６センチメートル未満,K0062,,,,,,,,,0,20240601,99999999,00000000
12,0080,,03,,97,皮膚、皮下腫瘍摘出術（露出部以外）　長径６センチメートル以上１２センチメートル未満,K0063,,,,,,,,,0,20240601,99999999,00000000
12,0080,,03,,97,皮膚、皮下腫瘍摘出術（露出部以外）　長径１２センチメートル以上,K0064,,,,,,,,,0,20240601,99999999,00000000
12,0080,,02,,97,輪状処女膜切除術,K847,,,,,,,,,0,20240601,99999999,00000000
12,0080,,02,,97,バルトリン腺嚢胞腫瘍摘出術（造袋術を含む。）,K848,,,,,,,,,0,20240601,99999999,00000000
12,0080,,01,,97,腟壁腫瘍摘出術,K856,,,,,,,,,0,20240601,99999999,00000000
12,0080,,01,,97,子宮附属器腫瘍摘出術（両側）　開腹によるもの,K8881,,,,,,,,,0,20240601,99999999,00000000
12,0080,,01,,97,子宮附属器腫瘍摘出術（両側）　腹腔鏡によるもの,K8882,,,,,,,,,0,20240601,99999999,00000000
12,0080,,01,,97,卵管全摘除術、卵管腫瘤全摘除術、子宮卵管留血腫手術（両側）　開腹によるもの,K888-21,,,,,,,,,0,20240601,99999999,00000000
12,0080,,01,,97,卵管全摘除術、卵管腫瘤全摘除術、子宮卵管留血腫手術（両側）　腹腔鏡によるもの,K888-22,,,,,,,,,0,20240601,99999999,00000000
12,0090,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
12,0090,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
12,0090,,02,,97,直腸瘤手術,K741-2,,,,,,,,,0,20240601,99999999,00000000
12,0090,,02,,97,膀胱脱手術　メッシュを使用するもの,K802-21,,,,,,,,,0,20240601,99999999,00000000
12,0090,,02,,97,膀胱脱手術　その他のもの,K802-22,,,,,,,,,0,20240601,99999999,00000000
12,0090,,02,,97,腹腔鏡下膀胱脱手術,K802-6,,,,,,,,,0,20240601,99999999,00000000
12,0090,,02,,97,会陰形成手術　筋層に及ばないもの,K8511,,,,,,,,,0,20240601,99999999,00000000
12,0090,,02,,97,会陰形成手術　筋層に及ぶもの,K8512,,,,,,,,,0,20240601,99999999,00000000
12,0090,,02,,97,腟壁裂創縫合術（分娩時を除く。）　腟円蓋に及ぶ裂創,K8523,,,,,,,,,0,20240601,99999999,00000000
12,0090,,02,,97,腟閉鎖術　中央腟閉鎖術（子宮全脱）,K8531,,,,,,,,,0,20240601,99999999,00000000
12,0090,,02,,97,腟閉鎖術　その他,K8532,,,,,,,,,0,20240601,99999999,00000000
12,0090,,02,,97,腟壁形成手術,K860,,,,,,,,,0,20240601,99999999,00000000
12,0090,,02,,97,腟断端挙上術（腟式、腹式）,K860-2,,,,,,,,,0,20240601,99999999,00000000
12,0090,,02,,97,腹腔鏡下腟断端挙上術,K860-3,,,,,,,,,0,20240601,99999999,00000000
12,0090,,02,,97,腹腔鏡下仙骨腟固定術,K865-2,,,,,,,,,0,20240601,99999999,00000000
12,0090,,01,,97,直腸脱手術　腹会陰からのもの（腸切除を含む。）,K7424,,,,,,,,,0,20240601,99999999,00000000
12,0090,,01,,97,子宮脱手術　腟壁形成手術及び子宮位置矯正術,K8651,,,,,,,,,0,20240601,99999999,00000000
12,0090,,01,,97,子宮脱手術　ハルバン・シャウタ手術,K8652,,,,,,,,,0,20240601,99999999,00000000
12,0090,,01,,97,子宮脱手術　マンチェスター手術,K8653,,,,,,,,,0,20240601,99999999,00000000
12,0090,,01,,97,子宮脱手術　腟壁形成手術及び子宮全摘術（腟式、腹式）,K8654,,,,,,,,,0,20240601,99999999,00000000
12,0090,,01,,97,子宮全摘術,K877,,,,,,,,,0,20240601,99999999,00000000
12,0100,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
12,0100,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
12,0100,,04,,01,腟式卵巣嚢腫内容排除術,K885,,,,,,,,,0,20240601,99999999,00000000
12,0100,,04,,01,卵巣部分切除術（腟式を含む。）　開腹によるもの,K8871,,,,,,,,,0,20240601,99999999,00000000
12,0100,,04,,01,卵巣部分切除術（腟式を含む。）　腹腔鏡によるもの,K8872,,,,,,,,,0,20240601,99999999,00000000
12,0100,,04,,01,卵管口切開術　開腹によるもの,K887-31,,,,,,,,,0,20240601,99999999,00000000
12,0100,,04,,01,卵管口切開術　腹腔鏡によるもの,K887-32,,,,,,,,,0,20240601,99999999,00000000
12,0100,,03,,01,腹腔鏡下子宮内膜症病巣除去術,K863,,,,,,,,,0,20240601,99999999,00000000
12,0100,,03,,01,子宮附属器癒着剥離術（両側）　腹腔鏡によるもの,K8862,,,,,,,,,0,20240601,99999999,00000000
12,0100,,02,,01,腹腔鏡下腟式子宮全摘術,K877-2,,,,,,,,,0,20240601,99999999,00000000
12,0100,,01,,01,子宮全摘術,K877,,,,,,,,,0,20240601,99999999,00000000
12,0100,,01,,01,子宮附属器癒着剥離術（両側）　開腹によるもの,K8861,,,,,,,,,0,20240601,99999999,00000000
12,0100,,01,,01,子宮附属器腫瘍摘出術（両側）　開腹によるもの,K8881,,,,,,,,,0,20240601,99999999,00000000
12,0100,,01,,01,子宮附属器腫瘍摘出術（両側）　腹腔鏡によるもの,K8882,,,,,,,,,0,20240601,99999999,00000000
12,0100,,01,,01,卵管全摘除術、卵管腫瘤全摘除術、子宮卵管留血腫手術（両側）　開腹によるもの,K888-21,,,,,,,,,0,20240601,99999999,00000000
12,0100,,01,,01,卵管全摘除術、卵管腫瘤全摘除術、子宮卵管留血腫手術（両側）　腹腔鏡によるもの,K888-22,,,,,,,,,0,20240601,99999999,00000000
12,0110,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
12,0110,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
12,0110,,04,,97,卵管鏡下卵管形成術,K890-2,,,,,,,,,0,20240601,99999999,00000000
12,0110,,03,,97,卵管形成手術（卵管・卵巣移植、卵管架橋等）,K890,,,,,,,,,0,20240601,99999999,00000000
12,0110,,03,,97,腹腔鏡下卵管形成術,K890-3,,,,,,,,,0,20240601,99999999,00000000
12,0110,,02,,02,限局性腹腔膿瘍手術　ダグラス窩膿瘍,K6372,,,,,,,,,0,20240601,99999999,00000000
12,0110,,02,,02,経皮的腹腔膿瘍ドレナージ術,K637-2,,,,,,,,,0,20240601,99999999,00000000
12,0110,,02,,02,骨盤腹膜外膿瘍切開排膿術,K638,,,,,,,,,0,20240601,99999999,00000000
12,0110,,02,,02,急性汎発性腹膜炎手術,K639,,,,,,,,,0,20240601,99999999,00000000
12,0110,,02,,02,腹腔鏡下汎発性腹膜炎手術,K639-3,,,,,,,,,0,20240601,99999999,00000000
12,0110,,02,,02,腟式子宮旁結合織炎（膿瘍）切開術,K854,,,,,,,,,0,20240601,99999999,00000000
12,0110,,02,,02,後腟円蓋切開（異所性妊娠）,K854-2,,,,,,,,,0,20240601,99999999,00000000
12,0110,,02,,02,子宮附属器癒着剥離術（両側）　開腹によるもの,K8861,,,,,,,,,0,20240601,99999999,00000000
12,0110,,02,,02,子宮附属器癒着剥離術（両側）　腹腔鏡によるもの,K8862,,,,,,,,,0,20240601,99999999,00000000
12,0110,,01,,01,子宮全摘術,K877,,,,,,,,,0,20240601,99999999,00000000
12,0110,,01,,01,子宮附属器腫瘍摘出術（両側）　開腹によるもの,K8881,,,,,,,,,0,20240601,99999999,00000000
12,0110,,01,,01,子宮附属器腫瘍摘出術（両側）　腹腔鏡によるもの,K8882,,,,,,,,,0,20240601,99999999,00000000
12,0110,,01,,01,卵管全摘除術、卵管腫瘤全摘除術、子宮卵管留血腫手術（両側）　開腹によるもの,K888-21,,,,,,,,,0,20240601,99999999,00000000
12,0110,,01,,01,卵管全摘除術、卵管腫瘤全摘除術、子宮卵管留血腫手術（両側）　腹腔鏡によるもの,K888-22,,,,,,,,,0,20240601,99999999,00000000
12,0120,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
12,0120,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
12,0120,,01,,97,子宮附属器癒着剥離術（両側）　開腹によるもの,K8861,,,,,,,,,0,20240601,99999999,00000000
12,0120,,01,,97,子宮附属器癒着剥離術（両側）　腹腔鏡によるもの,K8862,,,,,,,,,0,20240601,99999999,00000000
12,0120,,01,,97,卵巣部分切除術（腟式を含む。）　開腹によるもの,K8871,,,,,,,,,0,20240601,99999999,00000000
12,0120,,01,,97,卵巣部分切除術（腟式を含む。）　腹腔鏡によるもの,K8872,,,,,,,,,0,20240601,99999999,00000000
12,0120,,01,,97,卵管結紮術（腟式を含む。）（両側）　開腹によるもの,K887-21,,,,,,,,,0,20240601,99999999,00000000
12,0120,,01,,97,卵管結紮術（腟式を含む。）（両側）　腹腔鏡によるもの,K887-22,,,,,,,,,0,20240601,99999999,00000000
12,0120,,01,,97,卵管口切開術　開腹によるもの,K887-31,,,,,,,,,0,20240601,99999999,00000000
12,0120,,01,,97,卵管口切開術　腹腔鏡によるもの,K887-32,,,,,,,,,0,20240601,99999999,00000000
12,0120,,01,,97,子宮附属器腫瘍摘出術（両側）　開腹によるもの,K8881,,,,,,,,,0,20240601,99999999,00000000
12,0120,,01,,97,子宮附属器腫瘍摘出術（両側）　腹腔鏡によるもの,K8882,,,,,,,,,0,20240601,99999999,00000000
12,0120,,01,,97,卵管全摘除術、卵管腫瘤全摘除術、子宮卵管留血腫手術（両側）　開腹によるもの,K888-21,,,,,,,,,0,20240601,99999999,00000000
12,0120,,01,,97,卵管全摘除術、卵管腫瘤全摘除術、子宮卵管留血腫手術（両側）　腹腔鏡によるもの,K888-22,,,,,,,,,0,20240601,99999999,00000000
12,0130,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
12,0130,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
12,0130,,02,,97,子宮内膜掻爬術,K861,,,,,,,,,0,20240601,99999999,00000000
12,0130,,01,,97,子宮全摘術,K877,,,,,,,,,0,20240601,99999999,00000000
12,0130,,01,,97,異所性妊娠手術　開腹によるもの,K9121,,,,,,,,,0,20240601,99999999,00000000
12,0130,,01,,97,異所性妊娠手術　腹腔鏡によるもの,K9122,,,,,,,,,0,20240601,99999999,00000000
12,0140,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
12,0140,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
12,0140,,02,,97,流産手術　妊娠１１週までの場合　手動真空吸引法によるもの,K9091ｲ,,,,,,,,,0,20240601,99999999,00000000
12,0140,,02,,97,流産手術　妊娠１１週までの場合　その他のもの,K9091ﾛ,,,,,,,,,0,20240601,99999999,00000000
12,0140,,02,,97,流産手術　妊娠１１週を超え妊娠２１週までの場合,K9092,,,,,,,,,0,20240601,99999999,00000000
12,0140,,02,,97,子宮内容除去術（不全流産）,K909-2,,,,,,,,,0,20240601,99999999,00000000
12,0140,,01,,97,子宮全摘術,K877,,,,,,,,,0,20240601,99999999,00000000
12,0150,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
12,0150,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
12,0150,,02,,97,流産手術　妊娠１１週までの場合　手動真空吸引法によるもの,K9091ｲ,,,,,,,,,0,20240601,99999999,00000000
12,0150,,02,,97,流産手術　妊娠１１週までの場合　その他のもの,K9091ﾛ,,,,,,,,,0,20240601,99999999,00000000
12,0150,,02,,97,流産手術　妊娠１１週を超え妊娠２１週までの場合,K9092,,,,,,,,,0,20240601,99999999,00000000
12,0150,,02,,97,子宮内容除去術（不全流産）,K909-2,,,,,,,,,0,20240601,99999999,00000000
12,0150,,02,,97,胞状奇胎除去術,K911,,,,,,,,,0,20240601,99999999,00000000
12,0150,,01,,01,子宮頸管縫縮術　マクドナルド法,K9061,,,,,,,,,0,20240601,99999999,00000000
12,0150,,01,,01,子宮頸管縫縮術　シロッカー法又はラッシュ法,K9062,,,,,,,,,0,20240601,99999999,00000000
12,0150,,01,,01,子宮頸管縫縮術　縫縮解除術（チューブ抜去術）,K9063,,,,,,,,,0,20240601,99999999,00000000
12,0160,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
12,0160,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
12,0160,,06,,97,胎児外回転術,K907,,,,,,,,,0,20240601,99999999,00000000
12,0160,,06,,97,胎児内（双合）回転術,K908,,,,,,,,,0,20240601,99999999,00000000
12,0160,,05,,97,会陰（陰門）切開及び縫合術（分娩時）,K895,,,,,,,,,0,20240601,99999999,00000000
12,0160,,05,,97,会陰（腟壁）裂創縫合術（分娩時）　筋層に及ぶもの,K8961,,,,,,,,,0,20240601,99999999,00000000
12,0160,,05,,97,会陰（腟壁）裂創縫合術（分娩時）　肛門に及ぶもの,K8962,,,,,,,,,0,20240601,99999999,00000000
12,0160,,05,,97,会陰（腟壁）裂創縫合術（分娩時）　腟円蓋に及ぶもの,K8963,,,,,,,,,0,20240601,99999999,00000000
12,0160,,05,,97,会陰（腟壁）裂創縫合術（分娩時）　直腸裂創を伴うもの,K8964,,,,,,,,,0,20240601,99999999,00000000
12,0160,,05,,97,頸管裂創縫合術（分娩時）,K897,,,,,,,,,0,20240601,99999999,00000000
12,0160,,04,,97,骨盤位娩出術,K892,,,,,,,,,0,20240601,99999999,00000000
12,0160,,04,,97,吸引娩出術,K893,,,,,,,,,0,20240601,99999999,00000000
12,0160,,04,,97,鉗子娩出術　低位（出口）鉗子,K8941,,,,,,,,,0,20240601,99999999,00000000
12,0160,,04,,97,鉗子娩出術　中位鉗子,K8942,,,,,,,,,0,20240601,99999999,00000000
12,0160,,04,,97,胎児縮小術（娩出術を含む。）,K899,,,,,,,,,0,20240601,99999999,00000000
12,0160,,04,,97,臍帯還納術,K900,,,,,,,,,0,20240601,99999999,00000000
12,0160,,04,,97,脱垂肢整復術,K900-2,,,,,,,,,0,20240601,99999999,00000000
12,0160,,04,,97,子宮双手圧迫術（大動脈圧迫術を含む。）,K901,,,,,,,,,0,20240601,99999999,00000000
12,0160,,04,,97,胎盤用手剥離術,K902,,,,,,,,,0,20240601,99999999,00000000
12,0160,,03,,97,分娩時頸部切開術（縫合を含む。）,K891,,,,,,,,,0,20240601,99999999,00000000
12,0160,,03,,97,子宮内反症整復手術（腟式、腹式）　非観血的,K9051,,,,,,,,,0,20240601,99999999,00000000
12,0160,,03,,97,子宮内反症整復手術（腟式、腹式）　観血的,K9052,,,,,,,,,0,20240601,99999999,00000000
12,0160,,03,,97,子宮頸管縫縮術　マクドナルド法,K9061,,,,,,,,,0,20240601,99999999,00000000
12,0160,,03,,97,子宮頸管縫縮術　シロッカー法又はラッシュ法,K9062,,,,,,,,,0,20240601,99999999,00000000
12,0160,,03,,97,子宮頸管縫縮術　縫縮解除術（チューブ抜去術）,K9063,,,,,,,,,0,20240601,99999999,00000000
12,0160,,03,,97,流産手術　妊娠１１週までの場合　手動真空吸引法によるもの,K9091ｲ,,,,,,,,,0,20240601,99999999,00000000
12,0160,,03,,97,流産手術　妊娠１１週までの場合　その他のもの,K9091ﾛ,,,,,,,,,0,20240601,99999999,00000000
12,0160,,03,,97,流産手術　妊娠１１週を超え妊娠２１週までの場合,K9092,,,,,,,,,0,20240601,99999999,00000000
12,0160,,03,,97,子宮内容除去術（不全流産）,K909-2,,,,,,,,,0,20240601,99999999,00000000
12,0160,,02,,01,帝王切開術　緊急帝王切開,K8981,,,,,,,,,0,20240601,99999999,00000000
12,0160,,02,,01,帝王切開術　選択帝王切開,K8982,,,,,,,,,0,20240601,99999999,00000000
12,0160,,01,,01,子宮破裂手術　子宮全摘除を行うもの,K9031,,,,,,,,,0,20240601,99999999,00000000
12,0160,,01,,01,子宮破裂手術　子宮腟上部切断を行うもの,K9032,,,,,,,,,0,20240601,99999999,00000000
12,0160,,01,,01,子宮破裂手術　その他のもの,K9033,,,,,,,,,0,20240601,99999999,00000000
12,0160,,01,,01,妊娠子宮摘出術（ポロー手術）,K904,,,,,,,,,0,20240601,99999999,00000000
12,0165,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
12,0165,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
12,0165,,06,,97,胎児外回転術,K907,,,,,,,,,0,20240601,99999999,00000000
12,0165,,06,,97,胎児内（双合）回転術,K908,,,,,,,,,0,20240601,99999999,00000000
12,0165,,05,,97,会陰（陰門）切開及び縫合術（分娩時）,K895,,,,,,,,,0,20240601,99999999,00000000
12,0165,,05,,97,会陰（腟壁）裂創縫合術（分娩時）　筋層に及ぶもの,K8961,,,,,,,,,0,20240601,99999999,00000000
12,0165,,05,,97,会陰（腟壁）裂創縫合術（分娩時）　肛門に及ぶもの,K8962,,,,,,,,,0,20240601,99999999,00000000
12,0165,,05,,97,会陰（腟壁）裂創縫合術（分娩時）　腟円蓋に及ぶもの,K8963,,,,,,,,,0,20240601,99999999,00000000
12,0165,,05,,97,会陰（腟壁）裂創縫合術（分娩時）　直腸裂創を伴うもの,K8964,,,,,,,,,0,20240601,99999999,00000000
12,0165,,05,,97,頸管裂創縫合術（分娩時）,K897,,,,,,,,,0,20240601,99999999,00000000
12,0165,,04,,97,骨盤位娩出術,K892,,,,,,,,,0,20240601,99999999,00000000
12,0165,,04,,97,吸引娩出術,K893,,,,,,,,,0,20240601,99999999,00000000
12,0165,,04,,97,鉗子娩出術　低位（出口）鉗子,K8941,,,,,,,,,0,20240601,99999999,00000000
12,0165,,04,,97,鉗子娩出術　中位鉗子,K8942,,,,,,,,,0,20240601,99999999,00000000
12,0165,,04,,97,胎児縮小術（娩出術を含む。）,K899,,,,,,,,,0,20240601,99999999,00000000
12,0165,,04,,97,臍帯還納術,K900,,,,,,,,,0,20240601,99999999,00000000
12,0165,,04,,97,脱垂肢整復術,K900-2,,,,,,,,,0,20240601,99999999,00000000
12,0165,,04,,97,子宮双手圧迫術（大動脈圧迫術を含む。）,K901,,,,,,,,,0,20240601,99999999,00000000
12,0165,,04,,97,胎盤用手剥離術,K902,,,,,,,,,0,20240601,99999999,00000000
12,0165,,03,,97,分娩時頸部切開術（縫合を含む。）,K891,,,,,,,,,0,20240601,99999999,00000000
12,0165,,03,,97,子宮内反症整復手術（腟式、腹式）　非観血的,K9051,,,,,,,,,0,20240601,99999999,00000000
12,0165,,03,,97,流産手術　妊娠１１週までの場合　手動真空吸引法によるもの,K9091ｲ,,,,,,,,,0,20240601,99999999,00000000
12,0165,,03,,97,流産手術　妊娠１１週までの場合　その他のもの,K9091ﾛ,,,,,,,,,0,20240601,99999999,00000000
12,0165,,03,,97,流産手術　妊娠１１週を超え妊娠２１週までの場合,K9092,,,,,,,,,0,20240601,99999999,00000000
12,0165,,03,,97,子宮内容除去術（不全流産）,K909-2,,,,,,,,,0,20240601,99999999,00000000
12,0165,,02,,97,帝王切開術　緊急帝王切開,K8981,,,,,,,,,0,20240601,99999999,00000000
12,0165,,02,,97,帝王切開術　選択帝王切開,K8982,,,,,,,,,0,20240601,99999999,00000000
12,0165,,01,,97,子宮破裂手術　子宮全摘除を行うもの,K9031,,,,,,,,,0,20240601,99999999,00000000
12,0165,,01,,97,子宮破裂手術　子宮腟上部切断を行うもの,K9032,,,,,,,,,0,20240601,99999999,00000000
12,0165,,01,,97,子宮破裂手術　その他のもの,K9033,,,,,,,,,0,20240601,99999999,00000000
12,0165,,01,,97,妊娠子宮摘出術（ポロー手術）,K904,,,,,,,,,0,20240601,99999999,00000000
12,0165,,01,,97,子宮内反症整復手術（腟式、腹式）　観血的,K9052,,,,,,,,,0,20240601,99999999,00000000
12,0170,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
12,0170,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
12,0170,,05,,97,分娩時頸部切開術（縫合を含む。）,K891,,,,,,,,,0,20240601,99999999,00000000
12,0170,,05,,97,会陰（陰門）切開及び縫合術（分娩時）,K895,,,,,,,,,0,20240601,99999999,00000000
12,0170,,05,,97,会陰（腟壁）裂創縫合術（分娩時）　筋層に及ぶもの,K8961,,,,,,,,,0,20240601,99999999,00000000
12,0170,,05,,97,会陰（腟壁）裂創縫合術（分娩時）　肛門に及ぶもの,K8962,,,,,,,,,0,20240601,99999999,00000000
12,0170,,05,,97,会陰（腟壁）裂創縫合術（分娩時）　腟円蓋に及ぶもの,K8963,,,,,,,,,0,20240601,99999999,00000000
12,0170,,05,,97,会陰（腟壁）裂創縫合術（分娩時）　直腸裂創を伴うもの,K8964,,,,,,,,,0,20240601,99999999,00000000
12,0170,,05,,97,頸管裂創縫合術（分娩時）,K897,,,,,,,,,0,20240601,99999999,00000000
12,0170,,04,,97,吸引娩出術,K893,,,,,,,,,0,20240601,99999999,00000000
12,0170,,04,,97,鉗子娩出術　低位（出口）鉗子,K8941,,,,,,,,,0,20240601,99999999,00000000
12,0170,,04,,97,鉗子娩出術　中位鉗子,K8942,,,,,,,,,0,20240601,99999999,00000000
12,0170,,04,,97,胎児縮小術（娩出術を含む。）,K899,,,,,,,,,0,20240601,99999999,00000000
12,0170,,04,,97,臍帯還納術,K900,,,,,,,,,0,20240601,99999999,00000000
12,0170,,04,,97,脱垂肢整復術,K900-2,,,,,,,,,0,20240601,99999999,00000000
12,0170,,04,,97,子宮双手圧迫術（大動脈圧迫術を含む。）,K901,,,,,,,,,0,20240601,99999999,00000000
12,0170,,04,,97,胎盤用手剥離術,K902,,,,,,,,,0,20240601,99999999,00000000
12,0170,,04,,97,胎児内（双合）回転術,K908,,,,,,,,,0,20240601,99999999,00000000
12,0170,,02,,01,帝王切開術　緊急帝王切開,K8981,,,,,,,,,0,20240601,99999999,00000000
12,0170,,02,,01,帝王切開術　選択帝王切開,K8982,,,,,,,,,0,20240601,99999999,00000000
12,0170,,02,,01,子宮内反症整復手術（腟式、腹式）　非観血的,K9051,,,,,,,,,0,20240601,99999999,00000000
12,0170,,02,,01,子宮内反症整復手術（腟式、腹式）　観血的,K9052,,,,,,,,,0,20240601,99999999,00000000
12,0170,,01,,01,子宮破裂手術　子宮全摘除を行うもの,K9031,,,,,,,,,0,20240601,99999999,00000000
12,0170,,01,,01,子宮破裂手術　子宮腟上部切断を行うもの,K9032,,,,,,,,,0,20240601,99999999,00000000
12,0170,,01,,01,子宮破裂手術　その他のもの,K9033,,,,,,,,,0,20240601,99999999,00000000
12,0170,,01,,01,妊娠子宮摘出術（ポロー手術）,K904,,,,,,,,,0,20240601,99999999,00000000
12,0180,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
12,0180,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
12,0180,,08,,04,内視鏡的胎盤吻合血管レーザー焼灼術,K910-2,,,,,,,,,0,20240601,99999999,00000000
12,0180,,07,,03,胎児外回転術,K907,,,,,,,,,0,20240601,99999999,00000000
12,0180,,07,,03,胎児内（双合）回転術,K908,,,,,,,,,0,20240601,99999999,00000000
12,0180,,06,,02,子宮頸管縫縮術　マクドナルド法,K9061,,,,,,,,,0,20240601,99999999,00000000
12,0180,,06,,02,子宮頸管縫縮術　シロッカー法又はラッシュ法,K9062,,,,,,,,,0,20240601,99999999,00000000
12,0180,,06,,02,子宮頸管縫縮術　縫縮解除術（チューブ抜去術）,K9063,,,,,,,,,0,20240601,99999999,00000000
12,0180,,05,,02,分娩時頸部切開術（縫合を含む。）,K891,,,,,,,,,0,20240601,99999999,00000000
12,0180,,05,,02,会陰（陰門）切開及び縫合術（分娩時）,K895,,,,,,,,,0,20240601,99999999,00000000
12,0180,,05,,02,会陰（腟壁）裂創縫合術（分娩時）　筋層に及ぶもの,K8961,,,,,,,,,0,20240601,99999999,00000000
12,0180,,05,,02,会陰（腟壁）裂創縫合術（分娩時）　肛門に及ぶもの,K8962,,,,,,,,,0,20240601,99999999,00000000
12,0180,,05,,02,会陰（腟壁）裂創縫合術（分娩時）　腟円蓋に及ぶもの,K8963,,,,,,,,,0,20240601,99999999,00000000
12,0180,,05,,02,会陰（腟壁）裂創縫合術（分娩時）　直腸裂創を伴うもの,K8964,,,,,,,,,0,20240601,99999999,00000000
12,0180,,05,,02,頸管裂創縫合術（分娩時）,K897,,,,,,,,,0,20240601,99999999,00000000
12,0180,,04,,02,骨盤位娩出術,K892,,,,,,,,,0,20240601,99999999,00000000
12,0180,,04,,02,吸引娩出術,K893,,,,,,,,,0,20240601,99999999,00000000
12,0180,,04,,02,鉗子娩出術　低位（出口）鉗子,K8941,,,,,,,,,0,20240601,99999999,00000000
12,0180,,04,,02,鉗子娩出術　中位鉗子,K8942,,,,,,,,,0,20240601,99999999,00000000
12,0180,,04,,02,胎児縮小術（娩出術を含む。）,K899,,,,,,,,,0,20240601,99999999,00000000
