MDCｺｰﾄﾞ,分類ｺｰﾄﾞ,対応ｺｰﾄﾞ,定義副傷病ﾌﾗｸﾞ,ICD名称,ICDｺｰﾄﾞ,変更区分,有効期間,,更新日
11,0060,1,2,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，（四）肢の骨及び関節軟骨，部位不明,C409,0,20240601,99999999,00000000
11,0060,1,2,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，肋骨，胸骨及び鎖骨,C413,0,20240601,99999999,00000000
11,0060,1,2,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，骨及び関節軟骨の境界部病巣,C418,0,20240601,99999999,00000000
11,0060,1,2,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，骨及び関節軟骨，部位不明,C419,0,20240601,99999999,00000000
11,0060,1,2,骨及び骨髄の続発性悪性新生物＜腫瘍＞,C795,0,20240601,99999999,00000000
11,0060,1,2,無顆粒球症,D70,0,20240601,99999999,00000000
11,0060,1,2,白血球の遺伝性異常,D720,0,20240601,99999999,00000000
11,0060,1,2,好酸球増加症,D721,0,20240601,99999999,00000000
11,0060,1,2,その他の明示された白血球の障害,D728,0,20240601,99999999,00000000
11,0060,1,2,白血球の障害，詳細不明,D729,0,20240601,99999999,00000000
11,0070,1,3,麻痺性イレウス,K560,0,20240601,99999999,00000000
11,0070,1,3,軸捻（転）,K562,0,20240601,99999999,00000000
11,0070,1,3,胆石性イレウス,K563,0,20240601,99999999,00000000
11,0070,1,3,その他の腸管かん＜嵌＞頓,K564,0,20240601,99999999,00000000
11,0070,1,3,閉塞を伴う腸癒着［索条物］,K565,0,20240601,99999999,00000000
11,0070,1,3,その他及び詳細不明の腸閉塞,K566,0,20240601,99999999,00000000
11,0070,1,3,イレウス，詳細不明,K567,0,20240601,99999999,00000000
11,0070,1,3,術後腸閉塞,K913,0,20240601,99999999,00000000
11,0070,1,3,尿管腎盂移行部閉塞を伴う水腎症,N130,0,20240601,99999999,00000000
11,0070,1,3,尿管狭窄を伴う水腎症，他に分類されないもの,N131,0,20240601,99999999,00000000
11,0070,1,3,その他及び詳細不明の水腎症,N133,0,20240601,99999999,00000000
11,0070,1,3,水尿管（症）,N134,0,20240601,99999999,00000000
11,0070,1,3,水腎症を伴わない尿管の屈曲及び狭窄,N135,0,20240601,99999999,00000000
11,0070,1,2,無顆粒球症,D70,0,20240601,99999999,00000000
11,0070,1,2,白血球の遺伝性異常,D720,0,20240601,99999999,00000000
11,0070,1,2,好酸球増加症,D721,0,20240601,99999999,00000000
11,0070,1,2,その他の明示された白血球の障害,D728,0,20240601,99999999,00000000
11,0070,1,2,白血球の障害，詳細不明,D729,0,20240601,99999999,00000000
11,0080,1,1,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，肩甲骨及び上肢の長骨,C400,0,20240601,99999999,00000000
11,0080,1,1,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，上肢の短骨,C401,0,20240601,99999999,00000000
11,0080,1,1,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，下肢の長骨,C402,0,20240601,99999999,00000000
11,0080,1,1,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，下肢の短骨,C403,0,20240601,99999999,00000000
11,0080,1,1,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，（四）肢の骨及び関節軟骨の境界部病巣,C408,0,20240601,99999999,00000000
11,0080,1,1,（四）肢の骨及び関節軟骨の悪性新生物＜腫瘍＞，（四）肢の骨及び関節軟骨，部位不明,C409,0,20240601,99999999,00000000
11,0080,1,1,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，肋骨，胸骨及び鎖骨,C413,0,20240601,99999999,00000000
11,0080,1,1,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，骨及び関節軟骨の境界部病巣,C418,0,20240601,99999999,00000000
11,0080,1,1,その他及び部位不明の骨及び関節軟骨の悪性新生物＜腫瘍＞，骨及び関節軟骨，部位不明,C419,0,20240601,99999999,00000000
11,0080,1,1,骨及び骨髄の続発性悪性新生物＜腫瘍＞,C795,0,20240601,99999999,00000000
11,0100,1,1,無顆粒球症,D70,0,20240601,99999999,00000000
11,0100,1,1,白血球の遺伝性異常,D720,0,20240601,99999999,00000000
11,0100,1,1,好酸球増加症,D721,0,20240601,99999999,00000000
11,0100,1,1,その他の明示された白血球の障害,D728,0,20240601,99999999,00000000
11,0100,1,1,白血球の障害，詳細不明,D729,0,20240601,99999999,00000000
11,012x,1,3,サルモネラ敗血症,A021,0,20240601,99999999,00000000
11,012x,1,3,リステリア性敗血症,A327,0,20240601,99999999,00000000
11,012x,1,3,ウォーターハウス・フリーデリクセン＜Ｗａｔｅｒｈｏｕｓｅ－Ｆｒｉｄｅｒｉｃｈｓｅｎ＞症候群,A391,0,20240601,99999999,00000000
11,012x,1,3,慢性髄膜炎菌菌血症,A393,0,20240601,99999999,00000000
11,012x,1,3,髄膜炎菌性心疾患,A395,0,20240601,99999999,00000000
11,012x,1,3,連鎖球菌性敗血症,A40$,0,20240601,99999999,00000000
11,012x,1,3,その他の敗血症,A41$,0,20240601,99999999,00000000
11,012x,1,3,カンジダ性敗血症,B377,0,20240601,99999999,00000000
11,012x,1,3,播種性コクシジオイデス症,B387,0,20240601,99999999,00000000
11,012x,1,3,カプスラーツム播種性ヒストプラスマ症,B393,0,20240601,99999999,00000000
11,012x,1,3,播種性ブラストミセス症,B407,0,20240601,99999999,00000000
11,012x,1,3,播種性パラコクシジオイデス症,B417,0,20240601,99999999,00000000
11,012x,1,3,播種性スポロトリコーシス,B427,0,20240601,99999999,00000000
11,012x,1,3,播種性ムーコル＜ムコール＞症,B464,0,20240601,99999999,00000000
11,022x,1,3,男性生殖器の良性新生物＜腫瘍＞，前立腺,D291,0,20240601,99999999,00000000
11,022x,1,3,男性生殖器の性状不詳又は不明の新生物＜腫瘍＞，前立腺,D400,0,20240601,99999999,00000000
11,022x,1,3,前立腺肥大（症）,N40,0,20240601,99999999,00000000
11,0280,1,3,胸水，他に分類されないもの,J90,0,20240601,99999999,00000000
11,0280,1,3,他に分類される病態における胸水,J91,0,20240601,99999999,00000000
11,0280,1,3,胸膜斑＜プラーク＞,J92$,0,20240601,99999999,00000000
11,0280,1,3,線維胸,J941,0,20240601,99999999,00000000
11,0280,1,3,その他の明示された胸膜病態,J948,0,20240601,99999999,00000000
11,0280,1,3,胸膜病態，詳細不明,J949,0,20240601,99999999,00000000
11,0320,1,3,急性尿細管間質性腎炎,N10,0,20240601,99999999,00000000
11,0320,1,3,膿腎（症）,N136,0,20240601,99999999,00000000
11,0320,1,3,腎膿瘍及び腎周囲膿瘍,N151,0,20240601,99999999,00000000
11,0320,1,3,尿路感染症，部位不明,N390,0,20240601,99999999,00000000
12,0010,1,3,麻痺性イレウス,K560,0,20240601,99999999,00000000
12,0010,1,3,軸捻（転）,K562,0,20240601,99999999,00000000
12,0010,1,3,胆石性イレウス,K563,0,20240601,99999999,00000000
12,0010,1,3,その他の腸管かん＜嵌＞頓,K564,0,20240601,99999999,00000000
12,0010,1,3,閉塞を伴う腸癒着［索条物］,K565,0,20240601,99999999,00000000
12,0010,1,3,その他及び詳細不明の腸閉塞,K566,0,20240601,99999999,00000000
12,0010,1,3,イレウス，詳細不明,K567,0,20240601,99999999,00000000
12,0010,1,3,術後腸閉塞,K913,0,20240601,99999999,00000000
12,0010,1,1,無顆粒球症,D70,0,20240601,99999999,00000000
12,0010,1,1,白血球の遺伝性異常,D720,0,20240601,99999999,00000000
12,0010,1,1,好酸球増加症,D721,0,20240601,99999999,00000000
12,0010,1,1,その他の明示された白血球の障害,D728,0,20240601,99999999,00000000
12,0010,1,1,白血球の障害，詳細不明,D729,0,20240601,99999999,00000000
12,002x,1,2,無顆粒球症,D70,0,20240601,99999999,00000000
12,002x,1,2,白血球の遺伝性異常,D720,0,20240601,99999999,00000000
12,002x,1,2,好酸球増加症,D721,0,20240601,99999999,00000000
12,002x,1,2,その他の明示された白血球の障害,D728,0,20240601,99999999,00000000
12,002x,1,2,白血球の障害，詳細不明,D729,0,20240601,99999999,00000000
12,0110,1,3,腸，腹膜及び腸間膜リンパ節の結核,A183,0,20240601,99999999,00000000
12,0110,1,3,穿孔及び膿瘍を伴う小腸の憩室性疾患,K570,0,20240601,99999999,00000000
12,0110,1,3,穿孔及び膿瘍を伴う大腸の憩室性疾患,K572,0,20240601,99999999,00000000
12,0110,1,3,穿孔及び膿瘍を伴う小腸及び大腸両者の憩室性疾患,K574,0,20240601,99999999,00000000
12,0110,1,3,腸の憩室性疾患，部位不明，穿孔及び膿瘍を伴うもの,K578,0,20240601,99999999,00000000
12,0110,1,3,腸膿瘍,K630,0,20240601,99999999,00000000
12,0110,1,3,腸穿孔（非外傷性）,K631,0,20240601,99999999,00000000
12,0110,1,3,腸瘻（孔）,K632,0,20240601,99999999,00000000
12,0110,1,3,腹膜炎,K65$,0,20240601,99999999,00000000
12,0110,1,3,他に分類される感染症における腹膜の障害,K67$,0,20240601,99999999,00000000
12,0110,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，腎合併症を伴うもの,E112,0,20240601,99999999,00000000
12,0110,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，眼合併症を伴うもの,E113,0,20240601,99999999,00000000
12,0110,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，神経（学的）合併症を伴うもの,E114,0,20240601,99999999,00000000
12,0110,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，末梢循環合併症を伴うもの,E115,0,20240601,99999999,00000000
12,0110,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，その他の明示された合併症を伴うもの,E116,0,20240601,99999999,00000000
12,0110,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，多発合併症を伴うもの,E117,0,20240601,99999999,00000000
12,0110,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，詳細不明の合併症を伴うもの,E118,0,20240601,99999999,00000000
12,0110,1,2,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，合併症を伴わないもの,E119,0,20240601,99999999,00000000
12,0182,1,3,多胎妊娠,O30$,0,20240601,99999999,00000000
12,0182,1,3,妊娠満３７週未満の偽陣痛,O470,0,20240601,99999999,00000000
12,0182,1,3,妊娠満３７週以後の偽陣痛,O471,0,20240601,99999999,00000000
12,0182,1,3,偽陣痛，詳細不明,O479,0,20240601,99999999,00000000
12,0182,1,3,切迫早産及び早産,O60$,0,20240601,99999999,00000000
12,0185,1,1,妊娠，分娩及び産じょく＜褥＞に合併する既存の高血圧（症）,O10$,0,20240601,99999999,00000000
12,0185,1,1,慢性高血圧（症）に加重した子かん＜癇＞前症,O11,0,20240601,99999999,00000000
12,0185,1,1,高血圧（症）を伴わない妊娠浮腫及び妊娠タンパク＜蛋白＞尿,O12$,0,20240601,99999999,00000000
12,0185,1,1,妊娠高血圧（症）,O13,0,20240601,99999999,00000000
12,0185,1,1,子かん＜癇＞前症,O14$,0,20240601,99999999,00000000
12,0185,1,1,子かん＜癇＞,O15$,0,20240601,99999999,00000000
12,0185,1,1,詳細不明の母体の高血圧（症）,O16,0,20240601,99999999,00000000
12,0230,1,3,卵巣の良性新生物＜腫瘍＞,D27,0,20240601,99999999,00000000
12,0230,1,3,女性生殖器の性状不詳又は不明の新生物＜腫瘍＞，卵巣,D391,0,20240601,99999999,00000000
13,0030,1,3,サルモネラ敗血症,A021,0,20240601,99999999,00000000
13,0030,1,3,リステリア性敗血症,A327,0,20240601,99999999,00000000
13,0030,1,3,ウォーターハウス・フリーデリクセン＜Ｗａｔｅｒｈｏｕｓｅ－Ｆｒｉｄｅｒｉｃｈｓｅｎ＞症候群,A391,0,20240601,99999999,00000000
13,0030,1,3,慢性髄膜炎菌菌血症,A393,0,20240601,99999999,00000000
13,0030,1,3,髄膜炎菌性心疾患,A395,0,20240601,99999999,00000000
13,0030,1,3,連鎖球菌性敗血症,A40$,0,20240601,99999999,00000000
13,0030,1,3,その他の敗血症,A41$,0,20240601,99999999,00000000
13,0030,1,3,カンジダ性敗血症,B377,0,20240601,99999999,00000000
13,0030,1,3,播種性コクシジオイデス症,B387,0,20240601,99999999,00000000
13,0030,1,3,カプスラーツム播種性ヒストプラスマ症,B393,0,20240601,99999999,00000000
13,0030,1,3,播種性ブラストミセス症,B407,0,20240601,99999999,00000000
13,0030,1,3,播種性パラコクシジオイデス症,B417,0,20240601,99999999,00000000
13,0030,1,3,播種性スポロトリコーシス,B427,0,20240601,99999999,00000000
13,0030,1,3,播種性ムーコル＜ムコール＞症,B464,0,20240601,99999999,00000000
13,0040,1,3,サルモネラ敗血症,A021,0,20240601,99999999,00000000
13,0040,1,3,リステリア性敗血症,A327,0,20240601,99999999,00000000
13,0040,1,3,ウォーターハウス・フリーデリクセン＜Ｗａｔｅｒｈｏｕｓｅ－Ｆｒｉｄｅｒｉｃｈｓｅｎ＞症候群,A391,0,20240601,99999999,00000000
13,0040,1,3,慢性髄膜炎菌菌血症,A393,0,20240601,99999999,00000000
13,0040,1,3,髄膜炎菌性心疾患,A395,0,20240601,99999999,00000000
13,0040,1,3,連鎖球菌性敗血症,A40$,0,20240601,99999999,00000000
13,0040,1,3,その他の敗血症,A41$,0,20240601,99999999,00000000
13,0040,1,3,カンジダ性敗血症,B377,0,20240601,99999999,00000000
13,0040,1,3,播種性コクシジオイデス症,B387,0,20240601,99999999,00000000
13,0040,1,3,カプスラーツム播種性ヒストプラスマ症,B393,0,20240601,99999999,00000000
13,0040,1,3,播種性ブラストミセス症,B407,0,20240601,99999999,00000000
13,0040,1,3,播種性パラコクシジオイデス症,B417,0,20240601,99999999,00000000
13,0040,1,3,播種性スポロトリコーシス,B427,0,20240601,99999999,00000000
13,0040,1,3,播種性ムーコル＜ムコール＞症,B464,0,20240601,99999999,00000000
13,0060,1,3,サルモネラ敗血症,A021,0,20240601,99999999,00000000
13,0060,1,3,リステリア性敗血症,A327,0,20240601,99999999,00000000
13,0060,1,3,ウォーターハウス・フリーデリクセン＜Ｗａｔｅｒｈｏｕｓｅ－Ｆｒｉｄｅｒｉｃｈｓｅｎ＞症候群,A391,0,20240601,99999999,00000000
13,0060,1,3,慢性髄膜炎菌菌血症,A393,0,20240601,99999999,00000000
13,0060,1,3,髄膜炎菌性心疾患,A395,0,20240601,99999999,00000000
13,0060,1,3,連鎖球菌性敗血症,A40$,0,20240601,99999999,00000000
13,0060,1,3,その他の敗血症,A41$,0,20240601,99999999,00000000
13,0060,1,3,カンジダ性敗血症,B377,0,20240601,99999999,00000000
13,0060,1,3,播種性コクシジオイデス症,B387,0,20240601,99999999,00000000
13,0060,1,3,カプスラーツム播種性ヒストプラスマ症,B393,0,20240601,99999999,00000000
13,0060,1,3,播種性ブラストミセス症,B407,0,20240601,99999999,00000000
13,0060,1,3,播種性パラコクシジオイデス症,B417,0,20240601,99999999,00000000
13,0060,1,3,播種性スポロトリコーシス,B427,0,20240601,99999999,00000000
13,0060,1,3,播種性ムーコル＜ムコール＞症,B464,0,20240601,99999999,00000000
13,0080,1,3,ノカルジア症,A43$,0,20240601,99999999,00000000
13,0080,1,3,バルトネラ症,A44$,0,20240601,99999999,00000000
13,0080,1,3,皮膚糸状菌症,B35$,0,20240601,99999999,00000000
13,0080,1,3,その他の表在性真菌症,B36$,0,20240601,99999999,00000000
13,0080,1,3,カンジダ性口内炎,B370,0,20240601,99999999,00000000
13,0080,1,3,皮膚及び爪のカンジダ症,B372,0,20240601,99999999,00000000
13,0080,1,3,外陰及び腟のカンジダ症,B373,0,20240601,99999999,00000000
13,0080,1,3,その他の部位の尿路性器のカンジダ症,B374,0,20240601,99999999,00000000
13,0080,1,3,その他の部位のカンジダ症,B378,0,20240601,99999999,00000000
13,0080,1,3,カンジダ症，詳細不明,B379,0,20240601,99999999,00000000
13,0080,1,3,急性肺コクシジオイデス症,B380,0,20240601,99999999,00000000
13,0080,1,3,慢性肺コクシジオイデス症,B381,0,20240601,99999999,00000000
13,0080,1,3,肺コクシジオイデス症，詳細不明,B382,0,20240601,99999999,00000000
13,0080,1,3,皮膚コクシジオイデス症,B383,0,20240601,99999999,00000000
13,0080,1,3,その他の型のコクシジオイデス症,B388,0,20240601,99999999,00000000
13,0080,1,3,コクシジオイデス症，詳細不明,B389,0,20240601,99999999,00000000
13,0080,1,3,カプスラーツム急性肺ヒストプラスマ症,B390,0,20240601,99999999,00000000
13,0080,1,3,カプスラーツム慢性肺ヒストプラスマ症,B391,0,20240601,99999999,00000000
13,0080,1,3,カプスラーツム肺ヒストプラスマ症，詳細不明,B392,0,20240601,99999999,00000000
13,0080,1,3,カプスラーツムヒストプラスマ症，詳細不明,B394,0,20240601,99999999,00000000
13,0080,1,3,ズボアジヒストプラスマ症,B395,0,20240601,99999999,00000000
13,0080,1,3,ヒストプラスマ症，詳細不明,B399,0,20240601,99999999,00000000
13,0080,1,3,急性肺ブラストミセス症,B400,0,20240601,99999999,00000000
13,0080,1,3,慢性肺ブラストミセス症,B401,0,20240601,99999999,00000000
13,0080,1,3,肺ブラストミセス症，詳細不明,B402,0,20240601,99999999,00000000
13,0080,1,3,皮膚ブラストミセス症,B403,0,20240601,99999999,00000000
13,0080,1,3,その他の型のブラストミセス症,B408,0,20240601,99999999,00000000
13,0080,1,3,ブラストミセス症，詳細不明,B409,0,20240601,99999999,00000000
13,0080,1,3,肺パラコクシジオイデス症,B410,0,20240601,99999999,00000000
13,0080,1,3,その他の型のパラコクシジオイデス症,B418,0,20240601,99999999,00000000
13,0080,1,3,パラコクシジオイデス症，詳細不明,B419,0,20240601,99999999,00000000
13,0080,1,3,肺スポロトリコーシス,B420,0,20240601,99999999,00000000
13,0080,1,3,リンパ管皮膚型スポロトリコーシス,B421,0,20240601,99999999,00000000
13,0080,1,3,その他の型のスポロトリコーシス,B428,0,20240601,99999999,00000000
13,0080,1,3,スポロトリコーシス，詳細不明,B429,0,20240601,99999999,00000000
13,0080,1,3,皮膚クロモミコーシス,B430,0,20240601,99999999,00000000
13,0080,1,3,皮下フェオミコーシス性膿瘍及びのう＜嚢＞胞,B432,0,20240601,99999999,00000000
13,0080,1,3,その他の型のクロモミコーシス,B438,0,20240601,99999999,00000000
13,0080,1,3,クロモミコーシス，詳細不明,B439,0,20240601,99999999,00000000
13,0080,1,3,播種性アスペルギルス症,B447,0,20240601,99999999,00000000
13,0080,1,3,その他の型のアスペルギルス症,B448,0,20240601,99999999,00000000
13,0080,1,3,アスペルギルス症，詳細不明,B449,0,20240601,99999999,00000000
13,0080,1,3,脳クリプトコックス症,B451,0,20240601,99999999,00000000
13,0080,1,3,皮膚クリプトコックス症,B452,0,20240601,99999999,00000000
13,0080,1,3,骨クリプトコックス症,B453,0,20240601,99999999,00000000
13,0080,1,3,播種性クリプトコックス症,B457,0,20240601,99999999,00000000
13,0080,1,3,その他の型のクリプトコックス症,B458,0,20240601,99999999,00000000
13,0080,1,3,クリプトコックス症，詳細不明,B459,0,20240601,99999999,00000000
13,0080,1,3,肺ムーコル＜ムコール＞症,B460,0,20240601,99999999,00000000
13,0080,1,3,鼻脳ムーコル＜ムコール＞症,B461,0,20240601,99999999,00000000
13,0080,1,3,胃腸ムーコル＜ムコール＞症,B462,0,20240601,99999999,00000000
13,0080,1,3,皮膚ムーコル＜ムコール＞症,B463,0,20240601,99999999,00000000
13,0080,1,3,ムーコル＜ムコール＞症，詳細不明,B465,0,20240601,99999999,00000000
13,0080,1,3,その他の接合菌症,B468,0,20240601,99999999,00000000
13,0080,1,3,接合菌症，詳細不明,B469,0,20240601,99999999,00000000
13,0080,1,3,菌腫,B47$,0,20240601,99999999,00000000
13,0080,1,3,その他の真菌症，他に分類されないもの,B48$,0,20240601,99999999,00000000
13,0080,1,3,詳細不明の真菌症,B49,0,20240601,99999999,00000000
13,0100,1,1,腸，腹膜及び腸間膜リンパ節の結核,A183,0,20240601,99999999,00000000
13,0100,1,1,穿孔及び膿瘍を伴う小腸の憩室性疾患,K570,0,20240601,99999999,00000000
13,0100,1,1,穿孔及び膿瘍を伴う大腸の憩室性疾患,K572,0,20240601,99999999,00000000
13,0100,1,1,穿孔及び膿瘍を伴う小腸及び大腸両者の憩室性疾患,K574,0,20240601,99999999,00000000
13,0100,1,1,腸の憩室性疾患，部位不明，穿孔及び膿瘍を伴うもの,K578,0,20240601,99999999,00000000
13,0100,1,1,腸膿瘍,K630,0,20240601,99999999,00000000
13,0100,1,1,腸穿孔（非外傷性）,K631,0,20240601,99999999,00000000
13,0100,1,1,腸瘻（孔）,K632,0,20240601,99999999,00000000
13,0100,1,1,腹膜炎,K65$,0,20240601,99999999,00000000
13,0100,1,1,他に分類される感染症における腹膜の障害,K67$,0,20240601,99999999,00000000
13,0111,1,1,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，腎合併症を伴うもの,E112,0,20240601,99999999,00000000
13,0111,1,1,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，眼合併症を伴うもの,E113,0,20240601,99999999,00000000
13,0111,1,1,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，神経（学的）合併症を伴うもの,E114,0,20240601,99999999,00000000
13,0111,1,1,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，末梢循環合併症を伴うもの,E115,0,20240601,99999999,00000000
13,0111,1,1,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，その他の明示された合併症を伴うもの,E116,0,20240601,99999999,00000000
13,0111,1,1,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，多発合併症を伴うもの,E117,0,20240601,99999999,00000000
13,0111,1,1,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，詳細不明の合併症を伴うもの,E118,0,20240601,99999999,00000000
13,0111,1,1,２型＜インスリン非依存性＞糖尿病＜ＮＩＤＤＭ＞，合併症を伴わないもの,E119,0,20240601,99999999,00000000
13,0120,1,1,血小板機能異常症,D691,0,20240601,99999999,00000000
13,0120,1,1,その他の血小板非減少性紫斑病,D692,0,20240601,99999999,00000000
13,0120,1,1,特発性血小板減少性紫斑病,D693,0,20240601,99999999,00000000
13,0120,1,1,その他の原発性血小板減少症,D694,0,20240601,99999999,00000000
13,0120,1,1,続発性血小板減少症,D695,0,20240601,99999999,00000000
13,0120,1,1,血小板減少症，詳細不明,D696,0,20240601,99999999,00000000
13,0120,1,1,その他の明示された出血性病態,D698,0,20240601,99999999,00000000
13,0120,1,1,出血性病態，詳細不明,D699,0,20240601,99999999,00000000
14,0010,1,3,未熟児網膜症,H351,0,20240601,99999999,00000000
14,0010,1,2,総動脈幹（症）,Q200,0,20240601,99999999,00000000
14,0010,1,2,両大血管右室起始（症）,Q201,0,20240601,99999999,00000000
14,0010,1,2,両大血管左室起始（症）,Q202,0,20240601,99999999,00000000
14,0010,1,2,（心）室大血管結合不一致,Q203,0,20240601,99999999,00000000
14,0010,1,2,両心室結合,Q204,0,20240601,99999999,00000000
14,0010,1,2,房室結合不一致,Q205,0,20240601,99999999,00000000
14,0010,1,2,心耳相同,Q206,0,20240601,99999999,00000000
14,0010,1,2,心臓の房室及び結合部のその他の先天奇形,Q208,0,20240601,99999999,00000000
14,0010,1,2,心臓の房室及び結合部の先天奇形，詳細不明,Q209,0,20240601,99999999,00000000
14,0010,1,2,心室中隔欠損（症）,Q210,0,20240601,99999999,00000000
14,0010,1,2,房室中隔欠損（症）,Q212,0,20240601,99999999,00000000
14,0010,1,2,ファロー四徴（症）,Q213,0,20240601,99999999,00000000
14,0010,1,2,大動脈肺動脈中隔欠損（症）,Q214,0,20240601,99999999,00000000
14,0010,1,2,心（臓）中隔のその他の先天奇形,Q218,0,20240601,99999999,00000000
14,0010,1,2,心（臓）中隔の先天奇形，詳細不明,Q219,0,20240601,99999999,00000000
14,0010,1,2,肺動脈弁閉鎖（症）,Q220,0,20240601,99999999,00000000
14,0010,1,2,先天性肺動脈弁狭窄（症）,Q221,0,20240601,99999999,00000000
14,0010,1,2,先天性肺動脈弁閉鎖不全（症）,Q222,0,20240601,99999999,00000000
14,0010,1,2,肺動脈弁のその他の先天奇形,Q223,0,20240601,99999999,00000000
14,0010,1,2,先天性三尖弁狭窄（症）,Q224,0,20240601,99999999,00000000
14,0010,1,2,エプスタイン＜Ｅｂｓｔｅｉｎ＞奇形＜異常＞,Q225,0,20240601,99999999,00000000
14,0010,1,2,右心低形成＜形成不全＞症候群,Q226,0,20240601,99999999,00000000
14,0010,1,2,三尖弁のその他の先天奇形,Q228,0,20240601,99999999,00000000
14,0010,1,2,三尖弁の先天奇形，詳細不明,Q229,0,20240601,99999999,00000000
14,0010,1,2,大動脈弁の先天性狭窄（症）,Q230,0,20240601,99999999,00000000
14,0010,1,2,大動脈弁の先天性閉鎖不全（症）,Q231,0,20240601,99999999,00000000
14,0010,1,2,先天性僧帽弁狭窄（症）,Q232,0,20240601,99999999,00000000
14,0010,1,2,先天性僧帽弁閉鎖不全（症）,Q233,0,20240601,99999999,00000000
14,0010,1,2,左心低形成＜形成不全＞症候群,Q234,0,20240601,99999999,00000000
14,0010,1,2,大動脈弁及び僧帽弁のその他の先天奇形,Q238,0,20240601,99999999,00000000
14,0010,1,2,大動脈弁及び僧帽弁の先天奇形，詳細不明,Q239,0,20240601,99999999,00000000
14,0010,1,2,右胸心＜右心症＞,Q240,0,20240601,99999999,00000000
14,0010,1,2,左胸心＜左心症＞,Q241,0,20240601,99999999,00000000
14,0010,1,2,三心房心,Q242,0,20240601,99999999,00000000
14,0010,1,2,肺動脈漏斗部狭窄（症）,Q243,0,20240601,99999999,00000000
14,0010,1,2,先天性大動脈弁下狭窄（症）,Q244,0,20240601,99999999,00000000
14,0010,1,2,冠（状）血管の奇形,Q245,0,20240601,99999999,00000000
14,0010,1,2,先天性心ブロック,Q246,0,20240601,99999999,00000000
14,0010,1,2,心臓のその他の明示された先天奇形,Q248,0,20240601,99999999,00000000
14,0010,1,2,心臓の先天奇形，詳細不明,Q249,0,20240601,99999999,00000000
14,0010,1,2,大動脈縮窄（症）,Q251,0,20240601,99999999,00000000
14,0010,1,2,大動脈弁閉鎖（症）,Q252,0,20240601,99999999,00000000
14,0010,1,2,大動脈狭窄（症）,Q253,0,20240601,99999999,00000000
14,0010,1,2,大動脈のその他の先天奇形,Q254,0,20240601,99999999,00000000
14,0010,1,2,肺動脈閉鎖（症）,Q255,0,20240601,99999999,00000000
14,0010,1,2,肺動脈狭窄（症）,Q256,0,20240601,99999999,00000000
14,0010,1,2,肺動脈のその他の先天奇形,Q257,0,20240601,99999999,00000000
14,0010,1,2,大型動脈のその他の先天奇形,Q258,0,20240601,99999999,00000000
14,0010,1,2,大型動脈の先天奇形，詳細不明,Q259,0,20240601,99999999,00000000
14,0010,1,2,大静脈の先天性狭窄（症）,Q260,0,20240601,99999999,00000000
14,0010,1,2,左上大静脈遺残,Q261,0,20240601,99999999,00000000
14,0010,1,2,総＜全＞肺静脈還流＜結合＞異常（症）,Q262,0,20240601,99999999,00000000
14,0010,1,2,部分肺静脈還流＜結合＞異常（症）,Q263,0,20240601,99999999,00000000
14,0010,1,2,肺静脈還流＜結合＞異常（症），詳細不明,Q264,0,20240601,99999999,00000000
14,0010,1,2,門脈還流＜結合＞異常（症）,Q265,0,20240601,99999999,00000000
14,0010,1,2,門脈・肝動脈瘻,Q266,0,20240601,99999999,00000000
14,0010,1,2,大型静脈のその他の先天奇形,Q268,0,20240601,99999999,00000000
14,0010,1,2,大型静脈の先天奇形，詳細不明,Q269,0,20240601,99999999,00000000
